Cropland,ID,VH,VV,date,location,x,y
1,20,-26.725636764714423,-15.751379481222791,2019-01-01,Orenburg,54.34104824737458,51.99943534657226
0,21,-30.066494292979826,-17.42040406220264,2019-01-01,Orenburg,54.13010318597056,51.99327367414781
0,22,-30.96203154186232,-16.408436712821427,2019-01-01,Orenburg,55.897771074506664,51.11086341120526
1,23,-34.048820616528594,-17.33272481987224,2019-01-01,Orenburg,55.93126406614912,51.53797483036102
1,24,-25.764541705652746,-15.070188200961066,2019-01-01,Orenburg,55.61679469623292,51.889531459764854
0,25,-25.11036481381564,-16.155849427721886,2019-01-01,Orenburg,54.609227538346744,51.69929478135482
0,26,-29.6837694334104,-15.307817266343816,2019-01-01,Orenburg,54.24407646968956,51.90810205451744
0,27,-30.121303970168864,-15.735009812710661,2019-01-01,Orenburg,54.99035382022254,51.21234926890176
0,28,-37.03907187049341,-19.927747754297766,2019-01-01,Orenburg,55.81864080415757,51.34340136881171
0,29,-30.68220956569271,-16.518211803727326,2019-01-01,Orenburg,54.517559963200036,51.23625648091579
1,30,-29.798849156901,-15.783955980784558,2019-01-01,Orenburg,55.04013604235562,51.3431463911856
0,31,-32.84905286489012,-17.990412290231493,2019-01-01,Orenburg,55.09342055868656,51.040615401807585
0,32,-30.41444477127338,-17.115948976305717,2019-01-01,Orenburg,54.369708911051056,51.544636783471276
0,33,-32.115689108382306,-19.119896503357015,2019-01-01,Orenburg,55.939169255529116,51.04032700222399
1,34,-26.023821320145156,-14.55345550529217,2019-01-01,Orenburg,55.55026564672223,51.70436300063708
0,35,-29.2870195510956,-17.28131798287564,2019-01-01,Orenburg,55.87899788312838,51.10381367754897
0,36,-31.793612889851065,-18.095450804835,2019-01-01,Orenburg,55.789654700855294,51.12187594307077
0,37,-19.133410107758444,-8.43966650184181,2019-01-01,Orenburg,55.19579995762217,51.75330720531669
1,38,-29.27121542553631,-17.159580516066967,2019-01-01,Orenburg,54.09045457782108,51.51027451134724
0,39,-35.07584678290451,-16.663533574008,2019-01-01,Orenburg,54.65066066152653,51.24061910270693
0,40,-36.21378108957375,-18.635866624903468,2019-01-01,Orenburg,54.777354579378965,51.40815953619845
0,41,-25.495771408321744,-13.856318806702353,2019-01-01,Orenburg,55.085392166316495,51.17983537370927
1,42,-32.87757418222276,-17.98626399659985,2019-01-01,Orenburg,54.14910128735954,51.8083173889875
0,43,-29.36510554411065,-17.870663745085867,2019-01-01,Orenburg,55.54448953859332,51.027978978319624
0,44,-32.371937564545135,-18.374603604537757,2019-01-01,Orenburg,54.39743136306834,51.56730602548229
0,45,-34.93774013496337,-19.71221346881849,2019-01-01,Orenburg,55.63092285690967,51.24417340045575
0,46,-32.05590171671444,-19.223582832744086,2019-01-01,Orenburg,55.41371468769523,51.72472741749349
0,47,-29.18860467168324,-17.048233838617193,2019-01-01,Orenburg,55.45801433608197,51.89904124731528
1,48,-28.57355386089798,-15.179672912115953,2019-01-01,Orenburg,54.14808930346818,51.85317525032299
0,49,-22.95317595637919,-14.298118528215605,2019-01-01,Orenburg,55.24659625365511,51.960065150570955
0,50,-30.941401983125793,-16.126301452497504,2019-01-01,Orenburg,54.6617960497053,50.98523618798574
0,51,-34.60392660294544,-16.311906924910836,2019-01-01,Orenburg,54.621964643431326,51.26680170863345
0,52,-35.96871512657719,-20.225732141654593,2019-01-01,Orenburg,55.42648957444599,51.281749489606426
1,53,-32.92001714616678,-13.286537890783132,2019-01-01,Orenburg,55.54193435990912,51.793576819812024
0,54,-34.23775987948519,-16.485836512368817,2019-01-01,Orenburg,55.04546565876399,51.33511547704205
0,55,-29.511246628881267,-14.340590979227954,2019-01-01,Orenburg,54.45759633098324,51.006834541709715
1,56,-32.62828904231623,-17.132926937954718,2019-01-01,Orenburg,54.15395981965759,51.38078965725873
0,57,-31.220423872691672,-16.060815046140902,2019-01-01,Orenburg,54.32244257450801,51.598820797818085
0,58,-31.402398670097277,-18.713090420973266,2019-01-01,Orenburg,55.859395304685144,51.255800778981815
0,59,-18.51176707296575,-9.249403552092033,2019-01-01,Orenburg,55.266807513020844,51.747157248213554
0,60,-30.703154528535446,-18.795713025466267,2019-01-01,Orenburg,55.74292118037543,51.841744801063626
0,61,-23.992652381817546,-14.134507973951058,2019-01-01,Orenburg,55.785117996979956,51.61240255958612
0,62,-35.264807839104826,-20.884519004702273,2019-01-01,Orenburg,55.0786844838313,51.49651938076732
0,63,-34.958216283905344,-17.894269323834823,2019-01-01,Orenburg,54.455870325083886,51.23650954306059
0,64,-37.440421582600166,-20.05807530770135,2019-01-01,Orenburg,55.72146116651269,51.49494187626751
0,65,-37.80755594029646,-18.457744608528493,2019-01-01,Orenburg,54.83482200629756,51.4266991717691
0,66,-29.1610586173899,-15.647036039884037,2019-01-01,Orenburg,54.44421562094146,51.790413675374396
0,67,-30.620250708036032,-16.77216994859798,2019-01-01,Orenburg,54.23973073466737,51.02335488423133
0,68,-31.642855378177668,-17.02596663471058,2019-01-01,Orenburg,54.675230342807254,51.06422697053063
0,69,-27.46370321426808,-14.679417998647118,2019-01-01,Orenburg,55.037581243486734,51.06523453291005
0,70,-23.087357973330857,-14.097820760723348,2019-01-01,Orenburg,54.07377389470906,51.78105456147979
0,71,-30.961000975124996,-16.516969370811953,2019-01-01,Orenburg,55.219128667959794,51.1871849071081
0,72,-30.7065919374985,-14.878207011154048,2019-01-01,Orenburg,55.00535804645772,51.35820463828898
1,73,-28.75168140819655,-15.926293277515642,2019-01-01,Orenburg,54.102957502499976,51.578342477214676
0,74,-23.157944106224075,-13.584502225422833,2019-01-01,Orenburg,54.557292928473224,50.99688439785812
0,75,-25.383290832799403,-14.924906331060566,2019-01-01,Orenburg,54.479123781333946,51.0742130836371
0,76,-29.075434087229194,-17.109166733679306,2019-01-01,Orenburg,54.28978974418244,51.173682236041756
0,77,-32.69759823682669,-16.266379969517203,2019-01-01,Orenburg,54.978905520555124,51.49087894836866
0,78,-33.74137889424593,-17.752231756008737,2019-01-01,Orenburg,54.4752750879848,51.291834482663205
0,79,-30.68510846240608,-17.228870078681386,2019-01-01,Orenburg,55.45643269722372,51.141556609337826
0,80,-22.00434148027418,-14.017138556054112,2019-01-01,Orenburg,55.26461166118716,51.97303049758596
0,81,-26.26834463921452,-13.791864316651152,2019-01-01,Orenburg,55.267059421521786,51.21154963871378
1,82,-36.5165360768641,-16.119197029243804,2019-01-01,Orenburg,54.033175657855715,51.79353084925285
1,83,-26.258212349684204,-14.065556817458315,2019-01-01,Orenburg,54.45299155039588,51.04902277914051
0,84,-33.67393898932279,-20.497745976408567,2019-01-01,Orenburg,54.34873285800998,51.96475723381721
0,85,-33.836043823093604,-21.49064613499594,2019-01-01,Orenburg,55.873459977473466,51.93894086655074
0,86,-29.942869391163487,-15.948053069212758,2019-01-01,Orenburg,54.27504188829199,51.73101425178796
0,87,-29.5048034335276,-16.032181305717803,2019-01-01,Orenburg,54.68213270210052,51.63414414189856
1,88,-34.3777416294112,-17.414104457902233,2019-01-01,Orenburg,55.754678706761965,51.33728643984886
0,89,-33.82275689047745,-19.737083206510434,2019-01-01,Orenburg,54.51588325543031,51.85875197825517
0,90,-24.32377275094652,-15.41461548527876,2019-01-01,Orenburg,55.31996809206836,51.11352578602786
0,91,-33.0076133907386,-15.708321852371263,2019-01-01,Orenburg,55.63444440040243,51.1432253789398
0,92,-31.996742477308892,-17.113817148975976,2019-01-01,Orenburg,55.05930115671201,51.538985866383875
0,93,-30.255595107833916,-17.444068803715094,2019-01-01,Orenburg,55.800836114326664,51.01522075736891
0,94,-32.93902188532689,-16.306139699593906,2019-01-01,Orenburg,54.69841914922532,51.22124008488326
0,95,-35.383952826600115,-18.372151858907134,2019-01-01,Orenburg,55.79422051990515,51.162476442845225
0,96,-30.116162303718873,-16.686393408409934,2019-01-01,Orenburg,55.28406329230857,51.06517886510317
0,97,-28.11355592368871,-16.500179463221542,2019-01-01,Orenburg,54.01839410323326,51.97992046477989
0,98,-33.04976065174151,-18.372798702815977,2019-01-01,Orenburg,55.32700353821611,51.61974889170927
0,99,-31.919201440191337,-16.32459436495019,2019-01-01,Orenburg,54.321616102834994,51.36300544444786
0,100,-33.35458720716693,-17.546855885806043,2019-01-01,Orenburg,55.09746757873317,51.52045571977937
0,101,-34.485442674967366,-19.63280815659691,2019-01-01,Orenburg,55.38379039538539,51.191277481215685
0,102,-23.8636430887071,-16.33624888360064,2019-01-01,Orenburg,54.4744981749936,51.85905828849565
0,103,-28.26739625972922,-15.837587300356578,2019-01-01,Orenburg,54.65079939631853,51.66123881557546
0,104,-30.071662803241377,-15.326238215002844,2019-01-01,Orenburg,55.49298281023605,51.930053821333026
0,105,-37.381354484274674,-21.20506974465514,2019-01-01,Orenburg,55.69844682098836,51.46173495040729
0,106,-35.09593146982273,-19.407773462170173,2019-01-01,Orenburg,55.315225784600685,51.876680913642076
0,107,-34.07588558322347,-17.823969532559524,2019-01-01,Orenburg,54.735431606118865,51.48224129858012
0,108,-27.430601226432092,-14.314607822832869,2019-01-01,Orenburg,54.53040473536345,51.148946226359826
0,109,-32.44095983238142,-19.039395030795728,2019-01-01,Orenburg,54.48797928675817,51.68365755351655
0,110,-31.139096941366432,-15.330881178478512,2019-01-01,Orenburg,54.78619544933352,51.59053462371978
0,111,-31.73628606785651,-13.557242751104262,2019-01-01,Orenburg,55.005274186210386,51.62914944046276
0,112,-35.670851987699734,-18.589467910142,2019-01-01,Orenburg,55.153807769252715,51.3303944413924
1,113,-27.052388065603477,-15.223332230054858,2019-01-01,Orenburg,54.98503538763773,51.04613084953824
0,114,-32.34266603417024,-19.963855231982414,2019-01-01,Orenburg,55.44490423052301,51.75440108162621
0,115,-22.95161872061525,-15.432395789244936,2019-01-01,Orenburg,54.04863193286291,51.633198878943155
0,116,-34.41654459567128,-17.334462901258586,2019-01-01,Orenburg,55.829728780440895,51.4952187603525
0,117,-25.60541740754382,-14.470330901472474,2019-01-01,Orenburg,54.74031740051089,51.005440780184955
1,118,-34.029019327392184,-18.83111344926379,2019-01-01,Orenburg,55.85663712517545,51.799149146549134
0,119,-35.97266566411424,-21.399389737607127,2019-01-01,Orenburg,55.93330963808734,51.087105722227975
1,120,-32.51817492725292,-17.492676850983123,2019-01-01,Orenburg,55.9272399541785,51.812944221929094
1,121,-34.106673309426725,-18.843222147478354,2019-01-01,Orenburg,55.70601891093472,51.24847599182799
0,122,-24.31543866087261,-16.129769410833944,2019-01-01,Orenburg,54.77019545720385,51.87966424722695
0,123,-32.912163899272734,-18.77521509839188,2019-01-01,Orenburg,55.70227334303372,51.25541610614284
0,124,-35.944188124797044,-17.051146682596215,2019-01-01,Orenburg,55.1136025249167,51.58805037854059
0,125,-30.064236046768794,-15.797972766980825,2019-01-01,Orenburg,55.87230954832156,51.24014551185703
0,126,-32.45203529621834,-19.47972924336639,2019-01-01,Orenburg,55.39205959334995,51.06692218395264
0,127,-12.329842955172643,-4.236918377273041,2019-01-01,Orenburg,55.14012234017873,51.78778516610191
1,128,-30.483027637672006,-17.029619570045863,2019-01-01,Orenburg,54.194352987541535,51.57719442244906
0,129,-35.90929555426841,-18.269009883495084,2019-01-01,Orenburg,55.03665930472747,51.48789258514535
0,130,-29.72692480291435,-15.68787891697867,2019-01-01,Orenburg,55.48153723550841,51.139779369742634
0,131,-29.910962234629636,-17.488967000024893,2019-01-01,Orenburg,55.39403148199054,51.52491737148138
1,132,-31.35820998278842,-15.917395313835796,2019-01-01,Orenburg,55.40496816797422,51.7535312735235
0,133,-29.131474504286842,-16.189658119366324,2019-01-01,Orenburg,54.58718368852899,51.642514609344026
0,134,-34.79140646319265,-20.255318035025468,2019-01-01,Orenburg,55.62022678935836,51.69290458346904
0,135,-24.65043909810385,-14.172137720080771,2019-01-01,Orenburg,55.02268479772187,51.59459073155911
0,136,-34.53142558314869,-18.412935410647822,2019-01-01,Orenburg,55.29992786155553,51.444505136786134
0,137,-35.232852997814575,-20.828737039645052,2019-01-01,Orenburg,55.40393375451541,51.44007307309215
0,138,-34.94284602029949,-19.625535470809986,2019-01-01,Orenburg,55.5915853388722,51.28229526577059
0,139,-36.29191477123094,-19.52726045530155,2019-01-01,Orenburg,55.78001068363513,51.3878968889342
0,140,-28.439556695662624,-14.140850229031011,2019-01-01,Orenburg,54.675990313703075,51.08544888669519
0,141,-26.846566118839885,-16.92295109834714,2019-01-01,Orenburg,54.071884547593484,51.816901122667254
0,142,-17.863856129437824,-10.73722314539899,2019-01-01,Orenburg,54.93119603626492,51.166783589532244
0,143,-21.855091635922808,-13.055182108820146,2019-01-01,Orenburg,55.18166652113802,51.89456667922363
0,144,-29.97753507649486,-17.97650466552104,2019-01-01,Orenburg,54.07469637749843,51.172459664033596
0,145,-30.850220573540422,-17.78300644175815,2019-01-01,Orenburg,55.64520112131932,51.011777357768935
1,146,-29.80027486670054,-14.537133745113396,2019-01-01,Orenburg,54.72038128282252,51.22290847086929
0,147,-18.34887033293997,-9.133012982756322,2019-01-01,Orenburg,55.04448652010961,51.7442478178883
0,148,-34.17150040216708,-18.307968825275708,2019-01-01,Orenburg,55.53998710619722,51.86423656496722
0,149,-30.88546125110605,-16.783439490191647,2019-01-01,Orenburg,54.43164205499369,51.130266367178415
0,150,-38.747563402810805,-19.980207276078097,2019-01-01,Orenburg,55.245780951638004,51.39330164775379
0,151,-30.235933990546997,-19.391754358838256,2019-01-01,Orenburg,54.17069492998753,51.84499876235459
0,152,-25.043107321970503,-14.135847916459577,2019-01-01,Orenburg,54.10336344233721,51.4144772686268
0,153,-25.596611891881665,-13.825961958571634,2019-01-01,Orenburg,55.08127024322021,51.15257672033363
1,154,-28.232336211050942,-15.126396593869252,2019-01-01,Orenburg,55.27485980299641,51.21343009276571
0,155,-31.092560471333538,-16.48725010011579,2019-01-01,Orenburg,55.95170415892507,51.47288847124945
0,156,-16.08101637630513,-10.08644535768796,2019-01-01,Orenburg,55.032600696602394,51.86873402953803
0,157,-34.118818923632716,-19.340296132017357,2019-01-01,Orenburg,54.64591294588249,51.85113702581355
0,158,-30.440547544893377,-16.286961675266557,2019-01-01,Orenburg,54.90007182876549,52.013226534331366
0,159,-22.34742811861001,-14.87239442474917,2019-01-01,Orenburg,54.156912762684534,51.67779617289187
0,160,-29.736418336371294,-16.9045444284172,2019-01-01,Orenburg,55.92529682935585,51.84168376523475
0,161,-26.98375079885994,-16.887536786502757,2019-01-01,Orenburg,55.671960241024415,51.73979272412426
0,162,-33.86314818534885,-19.43370969180727,2019-01-01,Orenburg,55.391948412187396,51.03767611425214
0,163,-33.554394189860396,-16.991071779056117,2019-01-01,Orenburg,54.81790588882854,51.18255087148986
1,164,-38.504027181893775,-19.437023622583585,2019-01-01,Orenburg,55.098453329412244,51.60570689719602
0,165,-35.94752427640709,-20.183571271425215,2019-01-01,Orenburg,55.90973056132639,51.07479120587585
0,166,-28.971545870446242,-18.073141643292185,2019-01-01,Orenburg,55.475793833391535,51.83971123282552
0,167,-33.475370797211085,-16.724773461632623,2019-01-01,Orenburg,54.83920012485558,51.475002496219496
0,168,-25.09587801679099,-15.053925744210463,2019-01-01,Orenburg,54.09200528404351,50.99673554547896
0,169,-25.63298863128193,-15.298117328606441,2019-01-01,Orenburg,55.71092116802201,51.8296918021362
0,170,-19.767830264032995,-12.479696280851678,2019-01-01,Orenburg,54.94834765817465,51.161176700556084
0,171,-31.029682155187285,-18.276579731761373,2019-01-01,Orenburg,54.195668321302,51.26452857583906
0,172,-28.409832834340055,-14.982816664575925,2019-01-01,Orenburg,54.94694354156113,51.327074744033425
0,173,-29.559109135645198,-17.32689194218943,2019-01-01,Orenburg,54.867703298475945,51.92214063493891
0,174,-31.766807826302795,-17.993996601933887,2019-01-01,Orenburg,54.09060801954409,51.9937485036919
0,175,-27.019181830027943,-14.572178191992503,2019-01-01,Orenburg,54.74922522925294,51.004390020662484
0,176,-29.124294014590323,-16.967801326990756,2019-01-01,Orenburg,55.251719831428474,51.19077003464009
0,177,-36.61835133032015,-21.54311790027981,2019-01-01,Orenburg,55.71297968237664,51.499920940798354
0,178,-33.18462143251886,-19.573732194257186,2019-01-01,Orenburg,54.32586885416286,51.79610857888143
0,179,-36.283521981466656,-20.4040797560223,2019-01-01,Orenburg,55.88046048284991,51.129682266525236
0,180,-34.59555126496823,-17.078288623295265,2019-01-01,Orenburg,54.776339852413045,51.551055233390024
0,181,-30.827398442149867,-17.731043632805374,2019-01-01,Orenburg,54.91650578098303,51.04878053865516
1,182,-25.899409666293028,-14.339579822571364,2019-01-01,Orenburg,54.77220527560155,51.11928066261643
0,183,-30.381969676494123,-18.36058516015463,2019-01-01,Orenburg,54.39158226957859,51.723571242027035
0,184,-27.285946110048258,-17.256991127374572,2019-01-01,Orenburg,54.13872260175033,51.89223092426727
0,185,-35.84718579991182,-18.92354401370629,2019-01-01,Orenburg,54.188885921511854,51.28799908647803
0,186,-34.362793092206246,-20.212814018866403,2019-01-01,Orenburg,55.689750621938906,51.4319444576948
0,187,-25.88789048816591,-14.93267978970253,2019-01-01,Orenburg,54.04654387147165,51.317847883820306
0,188,-35.00866972895035,-20.049414942006873,2019-01-01,Orenburg,55.3934743307283,51.34378548719746
0,189,-27.886481931297187,-15.425640446745893,2019-01-01,Orenburg,55.47014208760777,51.59983217074638
0,190,-32.10199485981915,-17.135376456957875,2019-01-01,Orenburg,54.56406914514261,51.30549221570375
0,191,-30.196794094370436,-17.62398519231596,2019-01-01,Orenburg,55.98101028400135,51.44453386371132
0,192,-29.329158128048284,-17.253946884635916,2019-01-01,Orenburg,54.825235353822855,51.71139293621257
0,193,-29.813191132853735,-16.87951951554183,2019-01-01,Orenburg,54.74403617158556,51.660439729133984
0,194,-29.95265506846084,-15.721235536874977,2019-01-01,Orenburg,54.68160708050603,51.33617027314129
0,195,-28.71909203216,-13.654388560051743,2019-01-01,Orenburg,54.85798805475004,51.79267163704224
0,196,-34.91166762202732,-19.59557326552938,2019-01-01,Orenburg,55.65291493221548,51.16608312193939
0,197,-33.79029680231929,-19.05157855882556,2019-01-01,Orenburg,55.791046456992405,51.78534342215395
0,198,-34.388713530582486,-16.21504471410395,2019-01-01,Orenburg,54.77840335746833,51.63488712347688
1,199,-25.04833136734468,-14.101868368307809,2019-01-01,Orenburg,54.63862727518083,51.18058988502962
1,200,-33.36459680045225,-18.24806851498698,2019-01-01,Orenburg,55.901214293875114,51.248297815698265
0,201,-34.11567864687775,-20.334483542489767,2019-01-01,Orenburg,55.2636744243396,51.10409436170396
1,202,-32.031857437310535,-15.443804359811663,2019-01-01,Orenburg,54.65732909073983,51.896906613924315
0,203,-34.49757962570218,-17.832051062018135,2019-01-01,Orenburg,55.34503691215408,51.527211588319524
0,204,-22.655798100001537,-14.894141023553852,2019-01-01,Orenburg,55.5831580874517,51.73693595179583
1,205,-32.6073144044494,-17.69148773372731,2019-01-01,Orenburg,54.18241220609738,51.789104453788184
0,206,-30.66051611369675,-16.699864260159913,2019-01-01,Orenburg,54.988840609405166,51.59971051189463
0,207,-32.05239743323143,-17.335178273887703,2019-01-01,Orenburg,55.7754083655166,51.083268429321734
0,208,-36.384014116930395,-19.238972284618267,2019-01-01,Orenburg,54.70183002510416,51.2669564396523
0,209,-32.072602557838024,-15.932089806874883,2019-01-01,Orenburg,55.52302126343494,51.6698604735986
0,210,-24.590411837557028,-13.121570701284673,2019-01-01,Orenburg,55.23643612663252,51.9688043614071
0,211,-32.11119942410885,-18.66869858640978,2019-01-01,Orenburg,54.20224535224558,51.05138036460537
0,212,-35.74778687378311,-22.424569410513563,2019-01-01,Orenburg,55.64372011858071,51.828597613121
0,213,-29.752298626336735,-17.896329741745916,2019-01-01,Orenburg,54.1626975612838,51.15303295102851
0,214,-35.722471208735676,-19.788978636900634,2019-01-01,Orenburg,55.97327915700235,51.10835600503159
0,215,-26.632348056102913,-13.9887115436495,2019-01-01,Orenburg,54.74854159151224,51.302840776703725
0,216,-31.84747139332074,-17.527830143857855,2019-01-01,Orenburg,54.741284294133784,51.6594836074144
1,217,-33.96489249053815,-19.728906094035775,2019-01-01,Orenburg,55.506756370517884,51.80003728369621
0,218,-21.28311052659532,-13.337177753532893,2019-01-01,Orenburg,54.752519171061834,51.74778015512503
0,219,-26.603236500049032,-16.081561167471758,2019-01-01,Orenburg,54.16700143339734,51.194826204340615
0,220,-34.022248982328065,-18.63424677609077,2019-01-01,Orenburg,55.55429383185487,51.20103372086731
1,221,-33.339674605611144,-17.86287344671847,2019-01-01,Orenburg,55.11680849947161,51.33007334909251
0,222,-31.446414839716837,-16.92107227993443,2019-01-01,Orenburg,55.812708770189474,51.82882389184992
0,223,-24.35359969756085,-14.933908473130774,2019-01-01,Orenburg,54.022707289534836,51.03783541056568
0,224,-30.56988264025003,-16.53985548811738,2019-01-01,Orenburg,54.23763583253614,51.47606723285274
0,225,-34.269399387845354,-20.708864850726805,2019-01-01,Orenburg,55.29842060423213,51.20630421893278
0,226,-34.81517106429698,-17.228165706670488,2019-01-01,Orenburg,54.571424172563724,51.43809181036849
0,227,-25.57172621213564,-15.197121356998176,2019-01-01,Orenburg,54.44719167703891,51.1328092805938
1,228,-31.41709874762897,-15.261388998781616,2019-01-01,Orenburg,54.02430894937963,51.327342330725294
0,229,-30.169749332720247,-15.281269634561925,2019-01-01,Orenburg,55.93975765341528,51.873659478649515
1,230,-29.926800067645747,-15.924099299065153,2019-01-01,Orenburg,54.08631982390115,51.4651441944205
0,231,-28.30813835198345,-16.023868585066676,2019-01-01,Orenburg,54.1475931294708,51.19015586140051
0,232,-34.473947205409004,-20.053111446401026,2019-01-01,Orenburg,55.9386050712382,50.992732494402475
0,233,-24.931659477967855,-14.08357106262828,2019-01-01,Orenburg,55.0461956883403,51.19368569783378
0,234,-31.211854834575185,-18.08566782291293,2019-01-01,Orenburg,55.39149737796924,51.541824407491646
0,235,-35.64027703433404,-17.14158886735014,2019-01-01,Orenburg,55.1686286238462,51.45637751240721
0,236,-29.32930625190985,-15.496875911356653,2019-01-01,Orenburg,55.802316020981976,50.9909826324124
0,237,-28.621869956324474,-15.268367052197416,2019-01-01,Orenburg,54.09089276068291,51.376804792855474
0,238,-32.38033163716229,-17.195013191363238,2019-01-01,Orenburg,55.78052756778183,51.6382046353484
0,239,-36.777986399679406,-18.784093795259846,2019-01-01,Orenburg,54.91131350557143,51.59883175793796
0,240,-28.45780800430919,-16.50121415903293,2019-01-01,Orenburg,55.2159946933436,51.3761869331265
0,241,-33.69923133914139,-17.533007722907467,2019-01-01,Orenburg,54.37624231944752,51.18046133373817
0,242,-10.372415562327644,-7.038339670268411,2019-01-01,Orenburg,55.16731222370174,51.83462715092448
0,243,-20.15629750846541,-13.005323194933403,2019-01-01,Orenburg,55.94878961533233,51.90047470764161
1,244,-31.649454430706122,-15.158748491479937,2019-01-01,Orenburg,54.14390460068881,52.9618791999298
1,245,-32.20149664250791,-17.86701080553711,2019-01-01,Orenburg,54.82684913130993,52.435522407310714
0,246,-34.2510986467722,-19.26443204358527,2019-01-01,Orenburg,54.376890479052065,52.384226421767096
1,247,-34.36562605977521,-17.25048183687079,2019-01-01,Orenburg,55.118932340690435,52.88834173182221
0,248,-29.66408717294245,-18.972996176066857,2019-01-01,Orenburg,54.711755982065256,52.95446117141785
1,249,-30.149134319494227,-17.375213042019986,2019-01-01,Orenburg,54.14035675528061,52.88712125654121
1,250,-29.255391937130415,-15.868294864410828,2019-01-01,Orenburg,55.66716049138972,52.27539824025973
1,251,-29.419795751271437,-17.053928074889953,2019-01-01,Orenburg,54.233073186060096,52.10500961012809
0,252,-35.818192482915855,-16.649501151530316,2019-01-01,Orenburg,55.00036971683204,52.68165876775237
0,253,-38.89424784121361,-19.889931163236973,2019-01-01,Orenburg,54.93562725551948,51.99012938521673
1,254,-28.71992265545915,-15.178811463906467,2019-01-01,Orenburg,55.48430138074377,52.5423955661538
0,255,-33.28916628759626,-16.70214517297282,2019-01-01,Orenburg,54.97296368742883,52.50483853959946
0,256,-28.93070071407226,-19.341371671094915,2019-01-01,Orenburg,54.17525497677332,52.70288423284137
0,257,-34.15770120493262,-19.577319749803493,2019-01-01,Orenburg,55.81907224182555,52.36958836352011
1,258,-32.51763929401563,-16.210157505685387,2019-01-01,Orenburg,55.40074034447366,52.84814436936523
0,259,-34.78329604750165,-19.861750438013114,2019-01-01,Orenburg,54.79290814225158,52.15491281990876
1,260,-33.317137817098995,-15.769180121111788,2019-01-01,Orenburg,55.27072050788024,52.155169779194125
0,261,-34.82034197098115,-20.546895824722686,2019-01-01,Orenburg,54.592653724295644,52.03440006550744
1,262,-38.46348093406266,-22.557897326553185,2019-01-01,Orenburg,54.48328527475297,52.64976905032506
1,263,-27.506068647672386,-14.807650382397394,2019-01-01,Orenburg,55.14652154215196,52.4248101185251
0,264,-29.17609696809269,-16.31867270860163,2019-01-01,Orenburg,55.0855060247012,52.445740363433174
0,265,-19.758622794810275,-12.485586578787611,2019-01-01,Orenburg,55.90871575840333,52.72966977111889
0,266,-30.067990148117016,-15.068195043336194,2019-01-01,Orenburg,55.24773106391132,52.725036183211216
1,267,-37.765371273470926,-19.83386958437033,2019-01-01,Orenburg,54.167525064596646,52.45746299489929
0,268,-32.490211769652674,-18.736359754833163,2019-01-01,Orenburg,55.12777363085283,52.51411916837185
0,269,-36.21757354210425,-20.088895485709042,2019-01-01,Orenburg,54.41720451267969,52.512288764415416
1,270,-25.46132210333208,-14.80572545138828,2019-01-01,Orenburg,54.232349453890436,52.246937870039915
0,271,-32.23366778072147,-18.051337545160187,2019-01-01,Orenburg,54.18726730013793,52.87601197204265
1,272,-26.625890184784744,-15.310553554365752,2019-01-01,Orenburg,55.579957906087486,52.13662425895143
0,273,-21.419843831079785,-14.082727809926379,2019-01-01,Orenburg,55.77844410010192,52.73972896153214
1,274,-37.520075611011045,-21.369079178875833,2019-01-01,Orenburg,54.79418285044443,52.63409569310892
1,275,-33.54681534983976,-17.722000373415252,2019-01-01,Orenburg,55.188600449753494,52.19585719861266
1,276,-29.42365061058268,-17.165355130228264,2019-01-01,Orenburg,54.14243578019142,52.89463717746469
0,277,-33.484066898761974,-19.14715395879783,2019-01-01,Orenburg,54.021716570878084,52.71528822667483
0,278,-30.197108082113772,-16.760505226088732,2019-01-01,Orenburg,54.31284186097389,52.98158305160308
0,279,-27.82411434141461,-15.60783131828577,2019-01-01,Orenburg,54.05696820879882,52.44354549357166
1,280,-31.873299569483986,-18.860367778390636,2019-01-01,Orenburg,54.31243716778755,52.69990775410571
0,281,-31.455505543803984,-17.03692660320085,2019-01-01,Orenburg,55.12481047578683,52.09572820579433
0,282,-26.6022574529638,-14.280354008302913,2019-01-01,Orenburg,55.41093546750551,52.72538108069904
0,283,-34.212203974563664,-17.539587784316343,2019-01-01,Orenburg,54.69122975918049,52.45309462672503
0,284,-34.339590839350215,-19.17275269478993,2019-01-01,Orenburg,55.95359996606186,52.42426942971758
0,285,-25.18790145322652,-14.790064319905822,2019-01-01,Orenburg,55.40202899270281,52.44145950097243
0,286,-28.6141644729503,-17.63607768531016,2019-01-01,Orenburg,54.566429039859884,52.86359317288384
0,287,-33.53272438917086,-17.06387788533899,2019-01-01,Orenburg,54.73965138050323,52.395613691386586
1,288,-36.8778941264125,-18.872856451014986,2019-01-01,Orenburg,55.17542563045913,52.913604131835655
0,289,-26.57172839682335,-16.078922752692254,2019-01-01,Orenburg,55.454639333231,52.54052324541908
0,290,-25.611083310412265,-16.170969341891514,2019-01-01,Orenburg,55.890221398254425,52.6758512161623
0,291,-35.426798756259146,-20.704213917247497,2019-01-01,Orenburg,54.577829985344465,52.71717400700709
0,292,-38.69580028272648,-18.950578489610667,2019-01-01,Orenburg,54.60359642321771,52.42862596337676
0,293,-33.50169928995277,-19.082925020409785,2019-01-01,Orenburg,55.17715447063148,52.88260780685232
